sid,protocol,options,contents
2102728,tcp,4,1
2102729,tcp,4,1
2102730,tcp,4,1
2102731,tcp,4,1
2102732,tcp,4,1
2102733,tcp,4,1
2102619,tcp,4,1
2102734,tcp,4,1
2102741,tcp,4,1
2102735,tcp,4,1
2102736,tcp,4,1
2102737,tcp,4,1
2102738,tcp,4,1
2102739,tcp,4,1
2102740,tcp,4,1
2102742,tcp,4,1
2102744,tcp,4,1
2102743,tcp,4,1
2102745,tcp,4,1
2102747,tcp,4,1
2102609,tcp,4,1
2102748,tcp,4,1
2102749,tcp,4,1
2102750,tcp,4,1
2102751,tcp,4,1
2102752,tcp,4,1
2102606,tcp,4,1
2102753,tcp,4,1
2102754,tcp,4,1
2102755,tcp,4,1
2102756,tcp,4,1
2102605,tcp,4,1
2102757,tcp,4,1
2102758,tcp,4,1
2102603,tcp,4,1
2102850,tcp,4,1
2102759,tcp,4,1
2102851,tcp,4,1
2102760,tcp,4,1
2102761,tcp,4,1
2102762,tcp,4,1
2102763,tcp,4,1
2102764,tcp,4,1
2102765,tcp,4,1
2102766,tcp,4,1
2102767,tcp,4,1
2102768,tcp,4,1
2102601,tcp,4,1
2102637,tcp,4,1
2102639,tcp,4,1
2102769,tcp,4,1
2102770,tcp,4,1
2102777,tcp,4,1
2102771,tcp,4,1
2102779,tcp,4,1
2102772,tcp,4,1
2102773,tcp,4,1
2102774,tcp,4,1
2102775,tcp,4,1
2102776,tcp,4,1
2102778,tcp,4,1
2102780,tcp,4,1
2102781,tcp,4,1
2102782,tcp,4,1
2102783,tcp,4,1
2102784,tcp,4,1
2102785,tcp,4,1
2102852,tcp,4,1
2102786,tcp,4,1
2102853,tcp,4,1
2102854,tcp,4,1
2102788,tcp,4,1
2102789,tcp,4,1
2102790,tcp,4,1
2102791,tcp,4,1
2102792,tcp,4,1
2102793,tcp,4,1
2102631,tcp,4,1
2102795,tcp,4,1
2102796,tcp,4,1
2102797,tcp,4,1
2102798,tcp,4,1
2102799,tcp,4,1
2102855,tcp,4,1
2102800,tcp,4,1
2102627,tcp,4,1
2102801,tcp,4,1
2102804,tcp,4,1
2102626,tcp,4,1
2102805,tcp,4,1
2102806,tcp,4,1
2102807,tcp,4,1
2102808,tcp,4,1
2102856,tcp,4,1
2102857,tcp,4,1
2102809,tcp,4,1
2102810,tcp,4,1
2102811,tcp,4,1
2102812,tcp,4,1
2102629,tcp,4,1
2102624,tcp,4,1
2102746,tcp,4,1
2102641,tcp,4,1
2102645,tcp,4,1
2102647,tcp,4,1
2102802,tcp,4,1
2102676,tcp,4,1
2102675,tcp,4,1
2102677,tcp,4,1
2102623,tcp,4,1
2102621,tcp,4,1
2102622,tcp,4,1
2102683,tcp,3,1
2102682,tcp,3,1
2102681,tcp,3,1
2102700,tcp,3,1
2102649,tcp,5,3
2102695,tcp,3,1
2102694,tcp,3,1
2102693,tcp,3,1
2102692,tcp,3,1
2102691,tcp,3,1
2102690,tcp,3,1
2102689,tcp,3,1
2102688,tcp,3,1
2102687,tcp,4,1
2102686,tcp,4,1
2102633,tcp,4,1
2102617,tcp,4,1
2102615,tcp,4,1
2102612,tcp,4,1
2102858,tcp,4,1
2102859,tcp,4,1
2102861,tcp,4,1
2102862,tcp,4,1
2102863,tcp,4,1
2102864,tcp,4,1
2102865,tcp,4,1
2102866,tcp,4,1
2102867,tcp,4,1
2102868,tcp,4,1
2102875,tcp,4,1
2102869,tcp,4,1
2102870,tcp,4,1
2102871,tcp,4,1
2102872,tcp,4,1
2102874,tcp,4,1
2102876,tcp,4,1
2102878,tcp,4,1
2102877,tcp,4,1
2102879,tcp,4,1
2102880,tcp,4,1
2102881,tcp,4,1
2102882,tcp,4,1
2102883,tcp,4,1
2102884,tcp,4,1
2102885,tcp,4,1
2102886,tcp,4,1
2102887,tcp,4,1
2102894,tcp,4,1
2102888,tcp,4,1
2102889,tcp,4,1
2102890,tcp,4,1
2102891,tcp,4,1
2102893,tcp,4,1
2102895,tcp,4,1
2102897,tcp,4,1
2102896,tcp,4,1
2102898,tcp,4,1
2102899,tcp,4,1
2102900,tcp,4,1
2102901,tcp,4,1
2102813,tcp,4,1
2102814,tcp,4,1
2102815,tcp,4,1
2102816,tcp,4,1
2102643,tcp,4,1
2102824,tcp,4,1
2102825,tcp,4,1
2102826,tcp,4,1
2102817,tcp,4,1
2102818,tcp,4,1
2102819,tcp,4,1
2102820,tcp,4,1
2102821,tcp,3,1
2102822,tcp,3,1
2102823,tcp,4,1
2102827,tcp,4,1
2102828,tcp,4,1
2102829,tcp,4,1
2102830,tcp,4,1
2102831,tcp,4,1
2102832,tcp,4,1
2102833,tcp,4,1
2102834,tcp,4,1
2102835,tcp,4,1
2102836,tcp,4,1
2102837,tcp,4,1
2102838,tcp,4,1
2102839,tcp,4,1
2102685,tcp,4,1
2102902,tcp,4,1
2102903,tcp,4,1
2102904,tcp,4,1
2102905,tcp,4,1
2102906,tcp,4,1
2102907,tcp,4,1
2102908,tcp,4,1
2102909,tcp,4,1
2102910,tcp,4,1
2102911,tcp,4,1
2102912,tcp,4,1
2102913,tcp,4,1
2102914,tcp,4,1
2102915,tcp,4,1
2102916,tcp,4,1
2102918,tcp,4,1
2102840,tcp,4,1
2102841,tcp,4,1
2102842,tcp,4,1
2102843,tcp,4,1
2102844,tcp,4,1
2102845,tcp,4,1
2102846,tcp,4,1
2102917,tcp,4,1
2102847,tcp,4,1
2102919,tcp,4,1
2102849,tcp,4,1
2102696,tcp,4,1
2102848,tcp,4,1
2102679,tcp,4,1
2102684,tcp,4,1
2102608,tcp,3,1
2102614,tcp,3,1
2102650,tcp,5,3
2100681,tcp,3,1
2100673,tcp,2,1
2102860,tcp,4,1
2102892,tcp,4,1
2102600,tcp,3,1
2102602,tcp,3,1
2102604,tcp,3,1
2102607,tcp,3,1
2102610,tcp,3,1
2102616,tcp,3,1
2102618,tcp,3,1
2102625,tcp,3,1
2102628,tcp,3,1
2102630,tcp,3,1
2102632,tcp,3,1
2102634,tcp,3,1
2102636,tcp,3,1
2102638,tcp,3,1
2102640,tcp,3,1
2102642,tcp,3,1
2102644,tcp,3,1
2102646,tcp,3,1
2102648,tcp,3,1
2102653,tcp,3,1
2014910,tcp,2,1
2100492,tcp,2,1
2100716,tcp,8,3
2100717,tcp,3,1
2100719,tcp,3,1
2101251,tcp,3,1
2008860,tcp,3,1
2008861,tcp,4,1
2023016,tcp,3,1
2023019,tcp,4,1
2023304,tcp,4,1
2023901,tcp,4,1
2023017,tcp,6,1
2023018,tcp,6,1
2008117,udp,2,1
2008118,udp,2,1
2008119,udp,2,1
2101941,udp,4,2
2100520,udp,2,1
2100519,udp,2,1
2100518,udp,2,1
2102337,udp,4,2
2102336,udp,2,1
2101442,udp,4,2
2101443,udp,4,2
2101444,udp,2,1
2101289,udp,4,2
2101441,udp,4,2
2101222,udp,2,1
2012051,udp,10,3
2008120,udp,2,1
2008116,udp,2,1
2015857,udp,6,2
2024481,udp,5,2
2009172,tcp,3,1
2008562,tcp,3,1
2008563,tcp,3,1
2002979,tcp,3,2
2008348,tcp,4,3
2001764,tcp,2,1
2011199,tcp,2,1
2010909,tcp,2,1
2010910,tcp,2,1
2010911,tcp,2,1
2010912,tcp,2,1
2010913,tcp,2,1
2010914,tcp,2,1
2010915,tcp,2,1
2010916,tcp,2,1
2010917,tcp,2,1
2010695,tcp,4,1
2010696,tcp,4,1
2008465,udp,12,6
2002974,tcp,4,1
2002975,tcp,4,1
2007585,tcp,4,1
2007922,tcp,4,1
2007979,tcp,6,2
2007981,tcp,4,1
2007982,tcp,7,3
2003549,tcp,5,1
2003550,tcp,4,1
2003551,tcp,6,1
2003552,tcp,5,1
2003553,tcp,5,1
2003554,tcp,5,1
2003555,tcp,9,2
2003556,tcp,5,1
2003557,tcp,5,1
2003558,tcp,9,2
2003559,tcp,6,1
2003560,tcp,5,1
2003561,tcp,9,2
2003562,tcp,5,1
2003565,tcp,9,2
2003563,tcp,6,1
2003564,tcp,5,1
2003936,tcp,4,1
2007957,udp,1,1
2009862,tcp,4,1
2009863,tcp,4,1
2008320,tcp,3,1
2008104,udp,2,0
2008105,udp,2,0
2008106,tcp,3,0
2008109,udp,1,0
2008178,tcp,4,1
2008310,tcp,5,2
2009200,tcp,2,1
2009201,tcp,2,1
2009206,udp,3,0
2009207,udp,3,0
2009208,udp,3,0
2008805,tcp,5,1
2008806,tcp,9,2
2008807,tcp,4,1
2008808,tcp,4,1
2007858,tcp,11,3
2008009,tcp,4,1
2008010,tcp,4,1
2008905,tcp,3,1
2008906,tcp,4,1
2008907,tcp,4,1
2008451,tcp,10,4
2008031,tcp,5,1
2008032,tcp,5,1
2007918,tcp,11,5
2007919,tcp,3,1
2007673,tcp,2,1
2007674,tcp,2,1
2007675,tcp,2,1
2007676,tcp,2,1
2007677,tcp,2,1
2007678,udp,1,1
2007679,udp,1,1
2007680,udp,1,1
2007681,udp,1,1
2007682,udp,1,1
2002938,tcp,2,1
2002941,tcp,2,1
2002983,tcp,2,1
2008237,tcp,3,1
2008726,icmp,4,1
2008727,icmp,4,1
2001743,tcp,3,1
2003244,tcp,3,1
2003245,tcp,3,1
2008471,tcp,3,1
2008258,tcp,3,1
2009052,tcp,14,5
2009350,tcp,5,1
2009077,tcp,3,1
2008642,tcp,14,9
2008449,tcp,3,1
2009407,tcp,2,1
2010152,tcp,3,1
2010646,tcp,6,1
2010647,tcp,5,1
2010648,tcp,6,1
2010649,tcp,8,2
2010650,tcp,5,1
2010651,tcp,5,1
2008220,tcp,7,2
2007949,udp,3,1
2008481,tcp,5,2
2009130,icmp,4,1
2009131,icmp,4,1
2003183,tcp,5,2
2008920,tcp,3,1
2009238,tcp,5,1
2009239,tcp,6,1
2008547,tcp,4,2
2007973,tcp,3,1
2008327,tcp,2,1
2008285,tcp,4,2
2008733,tcp,3,1
2007751,tcp,5,1
2007753,tcp,8,2
2006395,tcp,7,1
2006396,tcp,7,1
2006397,tcp,8,1
2006398,tcp,7,1
2006399,tcp,6,1
2007618,icmp,6,1
2008341,tcp,4,2
2008021,tcp,3,1
2008024,tcp,4,1
2008025,tcp,4,1
2008026,tcp,3,1
2008027,tcp,8,2
2008028,tcp,4,1
2008030,tcp,5,1
2007608,tcp,4,1
2007966,tcp,3,1
2007604,tcp,8,2
2002940,tcp,3,2
2002942,tcp,3,2
2009557,tcp,4,2
2000562,tcp,6,2
2010823,tcp,2,1
2008950,tcp,5,2
2008951,tcp,5,2
2009896,tcp,2,1
2008507,tcp,3,1
2002977,tcp,7,6
2002976,tcp,6,5
2002980,tcp,5,4
2002981,tcp,7,6
2007930,tcp,4,1
2008450,tcp,4,1
2008005,tcp,5,2
2008674,tcp,3,2
2008039,tcp,8,3
2002982,tcp,4,2
2001066,tcp,3,2
2007611,tcp,4,2
2007612,tcp,4,2
2007613,tcp,4,2
2007614,tcp,4,2
2007650,tcp,5,2
2009242,tcp,5,2
2008551,tcp,6,2
2008841,tcp,5,2
2007974,tcp,8,3
2007992,tcp,12,4
2010201,tcp,4,2
2003515,tcp,3,2
2008545,tcp,3,2
2008280,tcp,6,5
2008393,tcp,5,4
2008395,tcp,4,3
2008324,tcp,4,3
2008236,tcp,6,5
2008911,tcp,7,6
2007780,tcp,5,2
2008360,tcp,5,4
2010442,tcp,7,4
2010441,tcp,7,4
2003435,tcp,5,4
2008522,tcp,6,5
2007832,tcp,4,3
2003238,tcp,4,3
2003239,tcp,5,4
2002961,tcp,3,2
2002964,tcp,4,3
2002762,tcp,8,7
2003066,tcp,8,7
2008155,tcp,7,5
2009532,tcp,8,5
2010822,tcp,5,2
2007698,tcp,11,10
2007142,tcp,3,1
2007285,tcp,11,10
2008377,tcp,8,6
2008863,tcp,5,4
2008527,tcp,7,5
2009457,tcp,7,4
2009808,tcp,8,6
2009829,tcp,7,5
2007573,tcp,6,5
2007989,tcp,5,4
2007990,tcp,5,4
2008082,tcp,5,4
2008976,tcp,7,5
2008977,tcp,6,4
2009174,tcp,5,2
2002782,tcp,2,1
2002781,tcp,3,2
2003436,tcp,5,3
2006448,tcp,7,6
2008003,tcp,5,3
2008004,tcp,5,3
2008185,tcp,3,1
2008949,tcp,5,3
2008952,tcp,5,3
2008321,tcp,6,5
2010240,tcp,8,6
2010242,tcp,5,3
2008250,tcp,4,3
2007769,tcp,4,3
2007787,tcp,6,4
2007568,tcp,4,2
2008386,tcp,4,3
2008396,tcp,5,4
2009518,tcp,9,7
2008482,tcp,10,8
2008329,tcp,8,6
2008540,tcp,8,2
2008319,tcp,10,9
2008573,tcp,3,1
2008335,tcp,3,1
2011585,http,4,1
2011400,tcp,4,1
2011399,tcp,4,1
2011398,tcp,4,1
2011592,tcp,4,1
2011357,http,3,2
2009156,http,16,15
2011278,http,5,4
2011294,http,9,8
2011300,http,2,1
2011337,http,4,2
2011370,http,4,2
2011371,http,6,5
2011396,http,6,5
2011397,http,4,3
2011395,http,3,2
2011490,http,3,2
2011491,http,3,2
2011791,http,5,4
2011523,http,5,3
2011470,http,4,3
2011471,http,4,3
2011577,http,4,3
2011578,http,4,2
2011414,http,6,4
2011269,http,3,2
2009025,tcp,8,2
2012236,tcp,6,1
2012237,tcp,5,1
2012238,tcp,9,2
2012239,tcp,5,1
2012240,tcp,4,1
2006411,http,5,2
2012307,tcp,4,1
2012309,tcp,5,1
2012305,tcp,6,1
2012306,tcp,6,1
2012303,tcp,4,1
2012304,tcp,4,1
2012308,tcp,3,1
2001933,tcp,4,3
2012446,http,3,2
2012448,http,6,5
2012449,http,5,4
2012457,http,3,2
2009173,http,4,2
2012512,http,2,1
2008661,tcp,11,9
2008665,tcp,4,3
2009213,tcp,6,5
2010348,tcp,9,7
2011827,http,5,4
2011926,tcp,2,1
2007803,http,7,5
2011591,http,3,0
2008434,http,4,2
2012541,http,3,2
2009752,http,3,2
2012299,http,9,8
2012786,udp,6,2
2012725,http,2,1
2012828,http,5,3
2010101,udp,4,1
2011296,udp,4,1
2012867,http,4,3
2012908,http,5,3
2012895,tcp,3,1
2008274,tcp,8,2
2008273,tcp,12,3
2012957,tcp,3,1
2012971,http,4,2
2012972,http,2,1
2012974,ftp,7,2
2012975,ftp,5,2
2011473,http,5,4
2011851,http,2,1
2013045,http,3,1
2013046,http,6,3
2013062,http,3,1
2013114,http,3,2
2013122,http,5,3
2013135,http,6,2
2013169,http,4,3
2013187,udp,6,2
2008347,http,7,6
2010065,http,3,2
2013198,http,3,1
2013196,http,4,3
2013203,http,4,3
2013211,http,3,1
2013221,http,4,3
2013225,http,2,1
2013245,tcp,6,2
2013246,tcp,3,1
2013254,http,2,1
2013259,http,3,2
2013260,http,10,9
2002978,tcp,4,3
2007898,http,4,3
2008232,http,2,1
2013286,http,4,2
2013291,http,4,3
2013292,http,6,5
2009205,udp,3,0
2013318,http,2,1
2013329,tcp,6,2
2013330,tcp,6,2
2013331,tcp,9,3
2012894,tcp,3,1
2013338,tcp,4,1
2013340,http,4,2
2013345,http,4,3
2013366,http,7,6
2013375,http,5,4
2013377,http,2,1
2013367,http,5,3
2013368,http,5,3
2013369,http,5,3
2013381,tcp,3,1
2013382,http,15,7
2013383,http,15,7
2013385,http,4,2
2013386,http,2,1
2013390,http,2,1
2013392,http,2,1
2013396,http,5,4
2013401,http,2,1
2013404,http,2,1
2013411,tcp,3,1
2012961,http,11,3
2013446,http,2,1
2013447,http,8,7
2010973,tcp,3,1
2013445,http,2,1
2009024,http,4,1
2013450,http,4,3
2013461,http,2,1
2013314,http,3,1
2011489,http,7,6
2013489,http,6,4
2013502,http,3,2
2013506,tcp,2,0
2013509,http,7,6
2013510,http,2,1
2013513,http,8,7
2013516,udp,5,2
2013518,http,5,2
2013519,http,5,2
2013532,tcp,4,1
2013533,tcp,4,1
2013514,udp,5,2
2013536,http,4,3
2013537,http,4,3
2013538,http,4,3
2013539,http,5,4
2013544,http,3,2
2013546,http,10,9
2013332,http,9,8
2013547,udp,4,1
2013555,http,4,2
2013560,http,4,3
2013379,tcp,5,1
2013663,http,3,1
2013668,http,6,4
2013669,http,6,4
2013670,http,3,2
2013671,http,6,4
2013686,http,5,3
2013688,http,5,2
2013683,tcp,2,1
2013728,http,3,2
2013748,http,5,4
2013766,http,3,2
2013752,tcp,3,1
2013751,tcp,2,1
2013769,tcp,3,1
2013755,ip,1,0
2013756,ip,1,0
2013774,tcp,4,1
2013771,tcp,3,1
2013772,tcp,3,1
2013773,tcp,3,1
2013780,http,2,1
2011576,http,6,4
2003132,tcp,4,1
2002032,tcp,4,1
2011162,tcp,5,1
2002031,tcp,5,1
2002029,tcp,10,4
2006911,tcp,6,2
2000350,tcp,4,2
2000351,tcp,3,1
2000352,tcp,3,1
2003302,tcp,4,1
2002030,tcp,7,2
2002384,tcp,6,2
2002363,tcp,6,2
2008123,tcp,3,1
2008124,tcp,5,2
2013247,tcp,3,1
2003157,tcp,4,1
2002033,tcp,6,2
2010975,http,4,2
2013793,tcp,13,3
2013794,tcp,13,3
2013799,http,5,4
2003208,tcp,4,1
2003180,http,3,2
2007692,http,4,3
2009128,tcp,4,1
2009129,tcp,4,1
2013420,http,3,1
2013821,http,2,1
2013890,http,3,2
2013891,tcp,4,1
2013892,tcp,4,1
2013893,tcp,4,1
2013900,http,11,6
2013901,http,2,1
2013902,http,4,3
2013903,http,2,1
2013904,http,2,1
2013905,http,2,1
2008644,tcp,6,2
2013917,http,5,4
2013922,tcp,5,1
2013923,tcp,5,1
2013924,tcp,5,1
2013925,tcp,5,1
2008256,http,4,3
2013951,http,2,1
2013952,http,2,1
2013953,http,2,1
2013954,http,2,1
2013959,http,2,1
2013963,http,2,1
2013977,udp,2,1
2013998,http,3,1
2014003,http,6,5
2014007,http,3,2
2013912,tcp,11,3
2014009,http,2,1
2014010,http,2,1
2014011,http,2,1
2014012,http,2,1
2010718,http,2,1
2014021,http,2,1
2014023,http,2,1
2010129,tcp,6,4
2010346,http,3,1
2007689,http,2,1
2008047,http,3,2
2010838,http,6,4
2013785,http,7,6
2014047,tcp,3,1
2013745,tcp,3,1
2014055,tcp,5,2
2014057,tcp,4,1
2014056,tcp,5,1
2012696,http,2,1
2013136,http,6,2
2013826,http,6,3
2014093,http,2,1
2012841,http,3,1
2011180,http,2,1
2011181,http,2,1
2011182,http,2,1
2014101,tcp,6,2
2014108,tcp,5,1
2014111,ftp,3,1
2014118,tcp,2,1
2014121,http,4,3
2013526,tcp,4,1
2013527,tcp,4,1
2013528,tcp,4,1
2013529,tcp,4,1
2013530,tcp,4,1
2013521,tcp,4,1
2013522,tcp,4,1
2013523,tcp,4,1
2013524,tcp,4,1
2013525,tcp,4,1
2008859,http,6,4
2014145,tcp,5,1
2014146,tcp,8,3
2014029,http,3,2
2009830,http,12,11
2002775,http,4,3
2002857,http,9,8
2014152,http,6,4
2014164,http,4,3
2014166,tcp,11,4
2014167,tcp,11,4
2012882,tcp,4,2
2014173,http,8,5
2014193,http,2,1
2014200,http,6,4
2014208,http,8,7
2014210,tcp,6,3
2014209,tcp,6,3
2014175,http,11,4
2014211,http,2,1
2014213,http,5,3
2014216,tcp,2,1
2014217,tcp,6,2
2014227,tcp,8,2
2014222,tcp,4,1
2014247,http,4,2
2014248,http,6,2
2014263,http,4,3
2014226,tcp,7,2
2014267,udp,6,2
2014268,tcp,8,3
2012169,http,10,5
2014283,http,7,3
2014288,http,6,3
2014290,http,3,2
2014300,http,3,2
2014303,http,3,2
2014306,http,5,4
2013212,http,2,1
2014312,tcp,12,4
2014317,tcp,17,6
2014331,http,3,2
2014343,tcp,7,3
2014344,http,2,1
2014358,tcp,6,2
2014357,http,6,5
2014293,http,3,2
2002963,http,3,2
2012284,http,4,3
2010051,http,3,2
2014364,http,5,4
2014365,http,5,4
2014119,http,6,5
2014330,http,5,4
2006404,http,3,2
2010050,http,5,3
2010054,http,3,2
2010062,http,4,3
2010452,http,5,3
2010453,http,5,3
2010465,http,4,2
2010684,http,5,3
2011148,http,3,2
2007583,http,4,1
2010061,http,4,3
2009487,http,6,5
2009812,http,6,5
2008502,http,7,6
2008483,http,5,4
2008511,http,3,2
2009054,http,4,3
2010270,http,5,4
2009450,http,6,5
2008755,http,11,5
2009516,http,7,6
2008461,http,8,7
2009240,http,4,1
2009241,http,6,3
2008331,http,9,8
2009296,http,3,2
2003937,http,7,4
2007901,http,3,2
2007940,http,2,1
2007984,http,4,3
2007999,http,8,5
2008267,http,4,3
2008519,http,6,5
2009090,http,8,4
2009127,http,4,3
2009235,http,2,1
2009447,http,5,3
2009471,http,9,8
2009550,http,10,9
2009750,http,7,6
2009409,http,4,2
2007863,http,4,3
2007864,http,6,5
2008283,http,7,4
2008477,http,6,5
2009453,http,7,5
2010266,http,6,5
2009351,http,4,2
2009520,http,6,5
2010886,http,9,8
2009297,http,6,5
2008541,http,6,5
2010790,http,2,1
2009353,http,7,6
2009354,http,6,5
2009360,http,8,7
2010381,http,4,2
2010382,http,9,4
2009349,http,6,4
2008248,http,10,9
2010217,http,8,7
2011272,http,6,5
2008623,http,9,8
2008624,http,8,7
2008153,http,6,5
2008442,http,10,9
2008737,http,4,3
2008739,http,3,1
2008399,http,2,1
2008443,http,14,13
2008353,http,8,6
2008144,http,4,2
2011234,http,2,1
2009204,http,4,3
2008271,http,8,5
2008263,http,5,3
2008940,http,5,2
2008086,http,6,5
2010164,http,5,3
2009988,http,2,1
2007838,http,8,7
2007911,http,4,3
2007939,http,5,4
2008071,http,7,6
2008090,http,4,3
2009824,http,5,3
2003083,http,2,1
2003650,http,6,5
2007743,http,8,7
2007913,http,6,5
2008345,http,2,1
2008430,http,7,6
2008441,http,8,7
2008490,http,9,8
2010458,http,9,8
2010932,http,7,6
2008945,http,3,2
2008364,http,8,7
2010334,http,4,2
2003590,http,2,1
2007595,http,15,14
2003647,http,2,1
2003648,http,2,1
2006366,http,7,6
2006377,http,5,4
2006400,http,5,4
2006401,http,5,4
2007577,http,8,7
2007587,http,8,7
2007831,http,8,7
2007836,http,6,5
2007952,http,4,3
2007953,http,4,3
2007954,http,5,4
2007955,http,6,5
2008087,http,7,5
2008132,http,4,2
2008133,http,4,2
2008134,http,5,4
2008182,http,6,5
2008183,http,6,5
2008194,http,6,5
2008412,http,7,4
2009451,http,7,6
2009527,http,7,6
2014387,http,2,1
2009549,http,6,5
2009804,http,6,5
2007644,http,9,8
2007987,http,14,5
2008195,http,3,2
2008196,http,3,2
2010888,http,6,5
2003537,http,4,3
2007686,http,3,2
2007687,http,3,2
2008136,http,5,4
2010248,http,6,4
2011128,http,3,1
2007700,http,9,8
2002773,http,5,2
2009209,http,6,5
2009514,http,9,8
2009553,http,4,3
2009554,http,6,4
2010347,http,5,3
2010626,http,5,3
2010627,http,5,3
2010628,http,5,3
2010221,http,3,1
2009472,http,6,5
2011086,http,9,8
2011693,http,6,4
2008322,http,4,3
2009455,http,11,10
2009751,http,9,7
2011072,http,4,3
2008397,http,6,5
2008398,http,7,6
2009519,http,5,4
2008431,http,8,7
2008984,http,5,4
2010450,http,4,2
2008550,http,4,3
2009539,http,6,5
2010138,http,6,5
2011179,http,3,2
2011277,http,6,5
2008521,http,5,2
2008189,http,5,4
2008261,http,6,5
2003431,http,4,3
2010282,http,5,4
2008689,http,5,4
2010163,http,10,8
2009410,http,4,3
2001901,http,4,3
2002790,tcp,6,5
2011103,tcp,5,3
2011104,tcp,5,3
2008275,tcp,7,6
2003649,tcp,2,1
2003932,tcp,2,1
2007592,tcp,7,5
2008156,tcp,2,1
2009811,http,5,4
2007829,http,8,6
2008760,http,5,4
2008338,http,5,4
2003538,http,5,4
2008249,http,4,3
2010787,http,5,2
2010788,http,2,1
2010230,http,8,7
2008864,http,8,7
2010153,http,17,16
2010700,http,4,3
2009003,http,5,3
2003187,http,5,4
2003188,http,5,4
2003190,http,5,3
2003296,http,6,3
2007774,http,9,8
2008333,http,3,2
2008379,http,4,2
2008943,http,3,2
2009441,http,14,13
2008340,http,5,4
2008955,http,3,2
2008758,http,4,3
2008891,http,6,4
2007811,http,2,1
2007566,http,4,2
2009126,http,4,3
2010158,http,6,5
2009694,http,2,1
2008592,http,3,2
2011186,http,9,5
2009443,http,3,2
2008405,http,7,3
2010244,http,4,2
2010743,http,9,8
2010723,http,11,5
2010724,http,9,4
2010744,http,7,3
2008973,http,3,2
2010224,http,6,5
2008218,http,5,4
2007688,http,8,7
2007724,http,5,3
2008366,http,7,6
2008506,http,7,6
2008662,http,6,4
2009094,http,11,10
2007768,http,4,3
2007771,http,3,2
2008152,http,5,4
2008277,http,6,5
2009108,http,2,1
2002859,http,5,3
2009522,http,9,8
2009405,http,2,1
2009406,http,2,1
2011121,http,4,2
2011184,http,6,2
2008382,http,4,2
2008383,http,4,2
2008384,http,4,2
2008626,http,5,4
2006391,http,2,1
2008972,http,6,5
2008260,http,9,8
2006405,http,6,5
2008244,http,3,2
2008493,http,6,4
2009517,http,7,6
2007807,http,3,2
2008376,http,5,4
2007834,http,9,8
2008139,http,5,3
2008140,http,5,3
2011798,http,6,5
2011799,http,4,2
2011820,http,3,2
2011849,http,4,3
2011850,http,4,2
2011858,http,14,9
2011862,http,15,6
2012076,http,4,3
2012114,http,8,7
2012137,http,8,5
2012178,http,5,3
2012223,http,5,4
2012224,http,5,4
2012225,http,8,3
2012226,http,8,3
2010741,http,3,1
2008515,http,7,6
2012289,http,7,6
2012290,http,5,4
2012288,http,5,4
2012314,http,7,5
2012389,http,3,2
2012391,http,6,5
2012438,http,8,7
2012439,http,5,4
2012440,http,9,8
2012441,http,7,6
2012505,http,4,3
2012506,http,3,2
2012517,http,14,8
2014399,http,6,5
2012533,http,10,4
2012592,http,4,3
2012590,http,3,2
2012620,http,4,3
2012686,http,3,2
2012713,http,6,5
2012727,http,5,4
2012839,http,22,8
2012871,http,4,3
2012931,http,3,2
2012934,http,7,6
2012973,http,3,2
2013034,http,3,2
2013047,http,6,3
2013071,http,5,4
2013073,http,4,3
2013168,http,6,5
2013185,http,8,5
2013207,http,7,5
2013287,http,4,2
2013312,http,4,2
2013342,http,8,4
2013373,http,5,3
2013398,http,4,3
2013399,http,4,3
2013443,http,22,8
2014405,http,8,3
2013456,http,5,4
2013451,tcp,5,2
2013488,http,9,5
2013543,ftp,2,1
2013672,http,4,3
2013741,http,9,4
2013740,http,5,3
2013767,http,5,3
2013781,http,4,3
2013798,http,3,2
2013802,http,3,2
2013868,http,3,2
2013948,http,4,3
2013949,http,4,3
2014410,http,4,2
2014008,http,4,3
2009080,http,2,1
2012768,http,8,3
2014040,http,4,3
2014066,http,4,3
2014070,http,3,2
2014084,http,6,5
2014085,http,5,4
2014107,http,24,9
2014113,http,5,4
2014114,http,7,5
2014115,http,6,4
2014133,http,9,5
2014044,http,4,2
2014191,http,19,8
2014212,http,3,2
2014223,http,7,6
2014224,http,7,6
2014231,http,7,6
2014239,ftp,2,1
2014307,http,16,7
2014336,http,4,3
2014269,http,4,3
2014360,http,3,2
2014428,http,4,2
2013768,http,7,6
2014230,http,9,4
2014347,http,10,7
2013348,http,10,4
2013349,http,9,4
2013350,http,7,3
2013351,http,7,3
2009408,http,5,3
2013092,ftp,2,1
2014174,http,10,5
2014462,http,12,5
2014464,http,3,2
2014465,http,2,1
2014476,http,4,2
2014477,http,4,2
2014466,http,5,2
2014467,http,4,2
2014468,http,4,2
2014522,http,3,1
2014524,http,3,1
2014525,http,3,1
2014528,http,4,2
2014529,http,4,2
2014309,http,2,1
2014534,http,4,2
2007843,http,3,2
2007646,http,5,3
2014564,http,3,2
2014579,http,4,3
2014578,http,3,2
2014596,http,8,5
2014597,http,3,2
2014604,http,6,5
2014613,http,4,3
2014533,tcp,4,1
2014532,tcp,4,1
2014531,tcp,4,1
2014530,tcp,4,1
2014630,tcp,5,1
2013337,tcp,5,1
2013419,http,11,5
2012139,http,9,6
